"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 24, 2019","0.30774","0.31170","0.31173","0.30538","291.97M","-1.27%"
"Mar 23, 2019","0.31171","0.31054","0.31258","0.30924","235.98M","0.37%"
"Mar 22, 2019","0.31057","0.31010","0.31248","0.30739","286.22M","0.15%"
"Mar 21, 2019","0.31010","0.31780","0.31911","0.30280","434.50M","-2.41%"
"Mar 20, 2019","0.31776","0.31583","0.32231","0.31177","400.29M","0.59%"
"Mar 19, 2019","0.31590","0.31479","0.31625","0.31280","310.94M","0.36%"
"Mar 18, 2019","0.31478","0.31568","0.31948","0.31241","312.31M","-0.28%"
"Mar 17, 2019","0.31568","0.31871","0.31902","0.31445","222.11M","-0.95%"
"Mar 16, 2019","0.31871","0.31505","0.32277","0.31494","413.37M","1.16%"
"Mar 15, 2019","0.31505","0.31153","0.31665","0.31117","295.02M","1.13%"
"Mar 14, 2019","0.31154","0.31374","0.31680","0.30686","352.04M","-0.71%"
"Mar 13, 2019","0.31376","0.31039","0.32520","0.30781","452.35M","1.08%"
"Mar 12, 2019","0.31039","0.31040","0.31157","0.30641","237.32M","0.00%"
"Mar 11, 2019","0.31039","0.31295","0.31447","0.30799","310.57M","-0.82%"
"Mar 10, 2019","0.31295","0.31388","0.31692","0.30933","260.45M","-0.30%"
"Mar 09, 2019","0.31388","0.30805","0.31886","0.30746","411.92M","1.90%"
"Mar 08, 2019","0.30802","0.31324","0.31624","0.30520","292.33M","-1.67%"
"Mar 07, 2019","0.31324","0.31648","0.31953","0.31292","373.33M","-1.02%"
"Mar 06, 2019","0.31648","0.31513","0.32161","0.31034","402.06M","0.43%"
"Mar 05, 2019","0.31513","0.30247","0.31794","0.30130","391.02M","4.19%"
"Mar 04, 2019","0.30246","0.31106","0.31213","0.29794","328.22M","-2.76%"
"Mar 03, 2019","0.31106","0.31411","0.31537","0.30889","273.79M","-0.97%"
"Mar 02, 2019","0.31411","0.31587","0.31818","0.31054","286.01M","-0.56%"
"Mar 01, 2019","0.31588","0.31412","0.32379","0.31200","444.26M","0.56%"
"Feb 28, 2019","0.31412","0.31108","0.31735","0.30738","400.32M","0.98%"
"Feb 27, 2019","0.31108","0.31686","0.31878","0.30199","422.85M","-1.88%"
"Feb 26, 2019","0.31703","0.32786","0.33463","0.31447","610.44M","-3.30%"
"Feb 25, 2019","0.32786","0.29778","0.33951","0.29775","735.19M","10.11%"
"Feb 24, 2019","0.29775","0.33285","0.34362","0.29478","917.84M","-10.54%"
"Feb 23, 2019","0.33285","0.32150","0.33403","0.31811","372.21M","3.53%"
"Feb 22, 2019","0.32150","0.32061","0.32363","0.31683","301.81M","0.28%"
"Feb 21, 2019","0.32061","0.33193","0.33292","0.31753","329.11M","-3.41%"
"Feb 20, 2019","0.33193","0.32318","0.33499","0.31790","494.66M","2.70%"
"Feb 19, 2019","0.32321","0.32242","0.34774","0.31949","786.67M","0.28%"
"Feb 18, 2019","0.32232","0.30345","0.32884","0.30240","649.99M","6.21%"
"Feb 17, 2019","0.30346","0.30089","0.30754","0.29894","223.12M","0.88%"
"Feb 16, 2019","0.30083","0.30175","0.30349","0.30012","155.95M","-0.31%"
"Feb 15, 2019","0.30175","0.30092","0.30610","0.29854","203.96M","0.28%"
"Feb 14, 2019","0.30091","0.30394","0.30542","0.30021","197.11M","-1.00%"
"Feb 13, 2019","0.30394","0.30509","0.31334","0.30141","267.02M","-0.33%"
"Feb 12, 2019","0.30494","0.30238","0.30782","0.29804","247.07M","0.85%"
"Feb 11, 2019","0.30238","0.30978","0.31011","0.30176","234.87M","-2.36%"
"Feb 10, 2019","0.30969","0.31220","0.31268","0.29951","263.54M","-0.80%"
"Feb 09, 2019","0.31220","0.31217","0.31627","0.30767","257.24M","0.01%"
