"Date","Price","Open","High","Low","Vol.","Change %"
"May 13, 2018","1.0000","1.0001","1.0020","0.9991","507.51K","-0.01%"
"May 12, 2018","1.0001","0.9992","1.0007","0.9990","1.08M","0.09%"
"May 11, 2018","0.9992","0.9990","1.0007","0.9990","1.73M","0.02%"
"May 10, 2018","0.9990","1.0000","1.0007","0.9990","5.78M","-0.10%"
"May 09, 2018","1.0000","1.0001","1.0003","0.9990","3.60M","-0.01%"
"May 08, 2018","1.0001","0.9980","1.0012","0.9975","5.91M","0.01%"
"May 07, 2018","1.0000","0.9937","1.0000","0.9890","1.94M","0.63%"
"May 06, 2018","0.9937","0.9930","0.9992","0.9890","1.09M","0.07%"
"May 05, 2018","0.9930","0.9982","0.9999","0.9922","1.66M","-0.52%"
"May 04, 2018","0.9982","0.9965","1.0002","0.9951","4.59M","0.17%"
"May 03, 2018","0.9965","0.9996","0.9999","0.9939","3.55M","-0.31%"
"May 02, 2018","0.9996","1.0010","1.0020","0.9996","2.37M","-0.14%"
"May 01, 2018","1.0010","1.0002","1.0041","0.9998","1.74M","0.08%"
"Apr 30, 2018","1.0002","1.0010","1.0046","0.9998","1.66M","-0.08%"
"Apr 29, 2018","1.0010","1.0005","1.0030","0.9991","1.93M","0.05%"
"Apr 28, 2018","1.0005","1.0009","1.0015","1.0005","1.63M","-0.04%"
"Apr 27, 2018","1.0009","1.0004","1.0043","0.9990","1.89M","0.05%"
"Apr 26, 2018","1.0004","1.0005","1.0070","1.0001","3.44M","-0.01%"
"Apr 25, 2018","1.0005","1.0018","1.0044","1.0001","3.52M","-0.12%"
"Apr 24, 2018","1.0017","1.0019","1.0040","0.9975","2.13M","-0.02%"
"Apr 23, 2018","1.0019","1.0030","1.0043","0.9990","777.45K","-0.11%"
"Apr 22, 2018","1.0030","1.0002","1.0042","0.9952","710.35K","0.28%"
"Apr 21, 2018","1.0002","1.0019","1.0032","0.9932","985.04K","-0.17%"
"Apr 20, 2018","1.0019","1.0005","1.0035","0.9970","1.68M","0.14%"
"Apr 19, 2018","1.0005","1.0001","1.0077","0.9995","784.13K","0.04%"
"Apr 18, 2018","1.0001","0.9995","1.0110","0.9992","1.00M","0.06%"
"Apr 17, 2018","0.9995","1.0001","1.0124","0.9993","1.11M","-0.06%"
"Apr 16, 2018","1.0001","1.0002","1.0034","0.9983","2.00M","-0.01%"
"Apr 15, 2018","1.0002","1.0004","1.0053","0.9992","789.69K","-0.02%"
"Apr 14, 2018","1.0004","1.0004","1.0109","1.0000","831.05K","0.00%"
"Apr 13, 2018","1.0004","0.9999","1.0087","0.9994","2.91M","0.04%"
"Apr 12, 2018","0.9999","1.0001","1.0102","0.9952","2.63M","-0.02%"
"Apr 11, 2018","1.0001","1.0011","1.0165","0.9992","841.57K","-0.09%"
"Apr 10, 2018","1.0011","1.0011","1.0230","0.9488","457.11K","0.00%"
"Apr 09, 2018","1.0011","0.9996","1.0166","0.9993","952.66K","0.15%"
"Apr 08, 2018","0.9996","1.0021","1.0021","0.9981","1.66M","-0.25%"
"Apr 07, 2018","1.0021","1.0005","1.0021","0.9987","3.12M","0.16%"
"Apr 06, 2018","1.0005","1.0006","1.0006","0.9979","1.06M","0.00%"
"Apr 05, 2018","1.0006","1.0002","1.0006","1.0000","973.60K","0.03%"
"Apr 04, 2018","1.0002","1.0027","1.0027","0.9963","1.71M","-0.25%"
"Apr 03, 2018","1.0027","1.0016","1.0027","0.9989","1.28M","0.11%"
"Apr 02, 2018","1.0016","1.0004","1.0016","0.9996","655.74K","0.12%"
"Apr 01, 2018","1.0004","1.0003","1.0004","0.9941","2.00M","0.00%"
"Mar 31, 2018","1.0003","0.9967","1.0003","0.9966","368.23K","0.36%"
"Mar 30, 2018","0.9967","0.9982","0.9982","0.9944","2.61M","-0.15%"
"Mar 29, 2018","0.9982","1.0015","1.0015","0.9958","3.02M","-0.33%"
"Mar 28, 2018","1.0015","1.0045","1.0045","1.0015","774.22K","-0.30%"
"Mar 27, 2018","1.0045","1.0035","1.0045","1.0028","1.64M","0.11%"
"Mar 26, 2018","1.0035","1.0028","1.0035","1.0017","1.33M","0.06%"
"Mar 25, 2018","1.0028","1.0023","1.0028","1.0022","635.94K","0.05%"
"Mar 24, 2018","1.0023","1.0007","1.0023","0.9848","729.32K","0.16%"
"Mar 23, 2018","1.0007","1.0014","1.0014","0.9991","1.53M","-0.07%"
"Mar 22, 2018","1.0014","1.0015","1.0015","1.0009","971.53K","0.00%"
"Mar 21, 2018","1.0015","1.0029","1.0029","0.9967","1.07M","-0.15%"
"Mar 20, 2018","1.0029","1.0017","1.0029","0.9986","1.90M","0.13%"
"Mar 19, 2018","1.0016","0.9978","1.0016","0.9978","2.05M","0.39%"
"Mar 18, 2018","0.9978","1.0024","1.0024","0.9929","2.77M","-0.47%"
"Mar 17, 2018","1.0024","1.0014","1.0024","0.9943","1.01M","0.11%"
"Mar 16, 2018","1.0014","1.0007","1.0014","0.9994","1.34M","0.07%"
"Mar 15, 2018","1.0007","1.0023","1.0023","0.9939","4.50M","-0.16%"
"Mar 14, 2018","1.0023","1.0020","1.0023","1.0020","1.90M","0.04%"
