"","Date","AssetID","Price","Open","High","Low","Vol.","Change.."
"212",2017-06-03 05:30:00,"btc",2461,2405.9,2481,2348,10770,0.0229
"213",2017-06-02 05:30:00,"btc",2405.9,2312,2407.8,2271.9,12550,0.0408
"214",2017-06-01 05:30:00,"btc",2311.6,2191.8,2366.7,2187.4,18960,0.0546
"215",2017-05-31 05:30:00,"btc",2191.8,2147.3,2240.1,2002.1,21240,0.021
"216",2017-05-30 05:30:00,"btc",2146.7,2207.4,2263.1,2080.4,21450,-0.0275
"217",2017-05-29 05:30:00,"btc",2207.4,2056.9,2249.8,1990.1,16460,0.0733
"218",2017-05-28 05:30:00,"btc",2056.6,1980,2193,1955.5,25780,0.0427
"219",2017-05-27 05:30:00,"btc",1972.3,2125.9,2207.9,1810,47120,-0.0729
"220",2017-05-26 05:30:00,"btc",2127.3,2268.1,2477,2008.7,39760,-0.0554
"221",2017-05-25 05:30:00,"btc",2252,2392.6,2689,2142.1,55100,-0.0596
"222",2017-05-24 05:30:00,"btc",2394.8,2250,2443.8,2247.7,29630,0.0647
"223",2017-05-23 05:30:00,"btc",2249.3,2087.5,2262.9,2060,22490,0.0785
"224",2017-05-22 05:30:00,"btc",2085.5,2026.5,2219.9,1979.2,57240,0.0277
"225",2017-05-21 05:30:00,"btc",2029.2,2059.3,2099.1,2001,17220,-0.0148
"226",2017-05-20 05:30:00,"btc",2059.7,1966.5,2072.2,1963.6,21690,0.0474
"227",2017-05-19 05:30:00,"btc",1966.5,1941.5,2000,1925,23000,0.0129
"228",2017-05-18 05:30:00,"btc",1941.5,1870,1949.9,1861,12910,0.0382
"229",2017-05-17 05:30:00,"btc",1870,1786.2,1892.9,1766.4,15910,0.0472
"230",2017-05-16 05:30:00,"btc",1785.7,1772,1795.1,1728,9860,0.0074
"231",2017-05-15 05:30:00,"btc",1772.5,1826.8,1828.5,1720,15760,-0.0304
"232",2017-05-14 05:30:00,"btc",1828.1,1820.6,1852.4,1780,11310,0.0042
"233",2017-05-13 05:30:00,"btc",1820.4,1735,1824,1666,16600,0.0492
"234",2017-05-12 05:30:00,"btc",1735,1853.9,1864.8,1700.8,21400,-0.0641
